n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,correlation,complete,0.0387077331542968,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,single,0.0278482437133789,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,single,0.026940107345581,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,single,0.0267989635467529,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,single,0.0270900726318359,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,average,0.0476124286651611,0.3332,1048.1992,1.1555,0.4951,-0.0263,0.1135,0.1731,0.1737,0.1776,0.17,0.1737,0.5776,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,average,0.0485341548919677,0.3332,1048.1992,1.1555,0.4951,-0.0263,0.1135,0.1731,0.1737,0.1776,0.17,0.1737,0.5776,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,average,0.0486009120941162,0.3332,1048.1992,1.1555,0.4951,-0.0263,0.1135,0.1731,0.1737,0.1776,0.17,0.1737,0.5776,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,average,0.0483565330505371,0.3332,1048.1992,1.1555,0.4951,-0.0263,0.1135,0.1731,0.1737,0.1776,0.17,0.1737,0.5776,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,complete,0.0448529720306396,0.3438,1059.8495,1.1439,0.7717,0.5233,0.2907,0.4594,0.4598,0.4549,0.4648,0.4598,0.8162,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,complete,0.0461647510528564,0.3438,1059.8495,1.1439,0.7717,0.5233,0.2907,0.4594,0.4598,0.4549,0.4648,0.4598,0.8162,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,complete,0.046344518661499,0.3438,1059.8495,1.1439,0.7717,0.5233,0.2907,0.4594,0.4598,0.4549,0.4648,0.4598,0.8162,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,complete,0.0453705787658691,0.3438,1059.8495,1.1439,0.7717,0.5233,0.2907,0.4594,0.4598,0.4549,0.4648,0.4598,0.8162,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,single,0.0243959426879882,-0.2126,1.6878,2.9535,0.6521,-0.0104,0.0015,0.0026,0.0043,0.0023,0.0371,0.0043,0.8048,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,single,0.0246641635894775,-0.2126,1.6878,2.9535,0.6521,-0.0104,0.0015,0.0026,0.0043,0.0023,0.0371,0.0043,0.8048,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,single,0.0244698524475097,-0.2126,1.6878,2.9535,0.6521,-0.0104,0.0015,0.0026,0.0043,0.0023,0.0371,0.0043,0.8048,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,cosine,single,0.0245819091796875,-0.2126,1.6878,2.9535,0.6521,-0.0104,0.0015,0.0026,0.0043,0.0023,0.0371,0.0043,0.8048,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
