eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,2,correlation,auto,4,0.0190834999084472,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.5,2,correlation,auto,4,0.0187363624572753,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,correlation,auto,4,0.0185914039611816,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,correlation,auto,4,0.0190973281860351,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,cosine,auto,4,0.0144603252410888,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.5,2,cosine,auto,4,0.0144205093383789,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,cosine,auto,4,0.0172865390777587,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,cosine,auto,4,0.0151941776275634,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,euclidean,auto,4,0.0089113712310791,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,triangle1_y.zip
0.5,2,euclidean,auto,4,0.0074331760406494,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,euclidean,auto,4,0.0076465606689453,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,2,euclidean,auto,4,0.0077250003814697,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,correlation,auto,4,0.0217905044555664,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.5,5,correlation,auto,4,0.0222775936126709,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,correlation,auto,4,0.0201363563537597,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,correlation,auto,4,0.0211424827575683,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,cosine,auto,4,0.0153319835662841,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.5,5,cosine,auto,4,0.018686294555664,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,cosine,auto,4,0.0165965557098388,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,cosine,auto,4,0.014782428741455,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,euclidean,auto,4,0.0075175762176513,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,triangle1_y.zip
0.5,5,euclidean,auto,4,0.0073652267456054,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,euclidean,auto,4,0.0074491500854492,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,5,euclidean,auto,4,0.0076937675476074,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,correlation,auto,4,0.0233516693115234,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.75,10,correlation,auto,4,0.0187609195709228,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,correlation,auto,4,0.0184414386749267,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
